,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1231,12276,Bionicle,XB,2003.0,Action,Electronic Arts,2.004267726,0.394829814,2.270702993,0.394829814,5.252511521
1232,10210,Bionicle Heroes,GC,2006.0,Shooter,Eidos Interactive,2.474271356,1.087976995,1.502072565,0.394829814,5.446378684
1233,11963,Bionicle Heroes,X360,2006.0,Shooter,Eidos Interactive,2.004267726,0.394829814,2.270702993,0.394829814,5.252511521
1234,12340,Bionicle Heroes,DS,2006.0,Shooter,Eidos Interactive,2.186589283,0.9292098136,2.044206162,0.5958424965,5.790349228
1235,13484,Bionicle Heroes,Wii,2007.0,Shooter,Eidos Interactive,1.781124175,1.120414204,3.556682059,0.977073446,7.555415786
1236,6582,Bionicle: Matoran Adventures,GBA,2002.0,Platform,Electronic Arts,3.285201572,2.340739963,3.55329734,1.149850366,10.24503953
1237,516,BioShock,X360,2007.0,Shooter,Take-Two Interactive,5.500775288,4.84917711,2.004267726,3.727034324,16.08125445
1238,1320,BioShock,PS3,2008.0,Shooter,Take-Two Interactive,4.712317928,4.286650112,0.394829814,3.439352252,12.83315011
1239,4691,BioShock,PC,2007.0,Shooter,Take-Two Interactive,0.394829814,4.05839146,3.368472868,1.087976995,10.50072926
1240,732,BioShock 2,X360,2010.0,Shooter,Take-Two Interactive,5.371563556,4.402162999,1.087976995,3.339268793,14.20097234
1241,1201,BioShock 2,PS3,2010.0,Shooter,Take-Two Interactive,4.837481071,4.244977416,1.087976995,3.485872267,13.65630775
1242,6808,BioShock 2,PC,,Shooter,Take-Two Interactive,1.087976995,3.339268793,1.026805434,1.781124175,7.398074458
1243,867,BioShock Infinite,X360,2013.0,Shooter,Take-Two Interactive,5.198850859,4.437881082,1.087976995,3.102880015,13.82758895
1244,998,BioShock Infinite,PS3,2013.0,Shooter,Take-Two Interactive,4.671495933,4.628936319,1.781124175,3.828817018,14.91037345
1245,3036,BioShock Infinite,PC,2013.0,Shooter,Take-Two Interactive,3.727034324,3.796027196,2.918464707,2.474271356,12.92602458
1246,7653,BioShock The Collection,PS4,2016.0,Shooter,Take-Two Interactive,2.004267726,2.792725087,0.394829814,1.493442103,6.68526473
1247,11552,BioShock The Collection,XOne,2016.0,Shooter,Take-Two Interactive,1.493442103,1.781124175,2.680314134,0.394829814,6.536879571
1248,6655,Birds of Steel,PS3,2012.0,Simulation,Konami Digital Entertainment,2.697414907,2.592054391,1.087976995,1.781124175,8.158570468
1249,8681,Birds of Steel,X360,2012.0,Simulation,Konami Digital Entertainment,2.792725087,1.781124175,2.167800162,0.394829814,7.022038839
1250,5612,Birthday Party Bash,Wii,2009.0,Misc,Take-Two Interactive,3.796027196,2.641396325,4.156753596,1.087976995,11.73318087
1251,6308,Bishoujo Senshi Sailormoon R,SNES,1993.0,Fighting,Namco Bandai Games,1.805739506,1.422407513,3.69066668,0.5375139013,7.457991875
1252,9921,Bishoujo Senshi Sailormoon S: Juugai Rantou!? Shuyaku Soudatsusen,SNES,1994.0,Fighting,Angel Studios,1.597925744,0.9256763226,2.879736464,0.394829814,5.838466358
1253,10780,BIT.TRIP COMPLETE,Wii,2011.0,Misc,Rising Star Games,2.186589283,1.087976995,3.409088576,0.394829814,7.359902447
1254,9274,BIT.TRIP SAGA,3DS,2011.0,Misc,Rising Star Games,2.592054391,1.781124175,1.755232789,0.394829814,6.573189605
1255,1594,Black,PS2,2006.0,Shooter,Electronic Arts,5.009950331,1.781124175,1.493442103,3.167418536,11.45193514
1256,4654,Black,XB,2006.0,Shooter,Electronic Arts,3.828817018,2.592054391,4.372032188,0.394829814,11.24099333
1257,8977,Black * Rock Shooter: The Game,PSP,2011.0,Role-Playing,Unknown,1.354020486,1.097264128,3.102880015,0.394829814,6.130003338
1258,8602,Black & Bruised,PS2,2003.0,Fighting,Vivendi Games,2.474271356,2.186589283,1.250163038,1.087976995,6.829149026
1259,13353,Black & Bruised,GC,2003.0,Fighting,Vivendi Games,1.781124175,0.394829814,2.666650104,0.394829814,5.56145784
1260,13632,Black & White,PC,2001.0,Strategy,Electronic Arts,2.474271356,1.781124175,1.802717223,0.394829814,6.40867196
1261,10952,Black & White 2,PC,2005.0,Strategy,Electronic Arts,0.394829814,2.340739963,2.577123607,0.394829814,6.189462254
1262,10351,Black Bass with Blue Marlin,PS,1999.0,Sports,Starfish,2.186589283,1.781124175,3.012586212,0.394829814,7.494364595
1263,16000,Black Cat,PS2,2006.0,Action,Capcom,1.493442103,0.394829814,0.394829814,0.394829814,3.046998541
1264,9608,Black Dawn,PS,1996.0,Simulation,Virgin Interactive,2.340739963,2.004267726,1.499195744,0.394829814,6.221222141
1265,13412,Black Jack vs. Matsudajun,PS,2000.0,Misc,Pony Canyon,1.493442103,1.087976995,3.018116879,0.394829814,6.080344344
1266,13376,Black Mirror 2,PC,2009.0,Adventure,DTP Entertainment,2.474271356,1.781124175,1.802717223,0.394829814,6.40867196
1267,15478,Black Rose Valkyrie,PS4,2016.0,Role-Playing,Idea Factory,1.087976995,0.5924445156,1.087976995,0.394829814,3.509167809
1268,12923,Black Sigil: Blade of the Exiled,DS,2009.0,Role-Playing,Graffiti,2.004267726,1.038935532,1.094908467,0.394829814,4.693402065
1269,14081,Black Stone: Magic & Steel,XB,2003.0,Role-Playing,THQ,1.493442103,0.394829814,1.781124175,0.394829814,4.085703537
1270,11464,Black/Matrix,SAT,1998.0,Strategy,NEC Interchannel,0.4156242294,0.394829814,2.474271356,0.505733363,3.746328679
1271,3508,Blacksite: Area 51,X360,2007.0,Shooter,Midway Games,3.762125644,3.53032403,3.115784441,2.186589283,12.67344362
1272,11221,Blacksite: Area 51,PS3,2007.0,Shooter,Midway Games,2.340739963,0.394829814,2.11003091,0.394829814,5.332224921
1273,15990,Blackthorne,GBA,2003.0,Action,Activision,0.394829814,1.030390733,0.4861167779,0.4017612858,2.712912536
1274,9696,Blackwater,X360,2011.0,Shooter,505 Games,2.592054391,1.087976995,2.433933284,0.394829814,6.560854776
1275,14981,Blade Arcus from Shining EX,PS4,2015.0,Fighting,Sega,1.087976995,0.5924445156,1.087976995,0.394829814,3.509167809
1276,15106,Blade Arcus from Shining EX,PS3,2015.0,Fighting,Sega,1.087976995,0.5924445156,1.087976995,0.394829814,3.509167809
1277,12706,Blade Dancer: Lineage of Light,PSP,2006.0,Role-Playing,Atari,2.004267726,1.038935532,1.094908467,0.394829814,4.693402065
1278,5803,Blade II,PS2,2002.0,Action,Activision,3.102880015,2.879736464,3.473721376,1.781124175,11.24012226
1279,9353,Blade II,XB,2002.0,Action,Activision,2.697414907,1.493442103,2.311836886,0.5555670063,6.891228046
1280,11357,Blades of Blood: Samurai Shodown III,PS,1995.0,Fighting,Sony Computer Entertainment,2.004267726,1.493442103,3.148944742,0.394829814,7.171562365
1281,10335,Blades of Time,X360,2012.0,Action,Konami Digital Entertainment,2.340739963,1.493442103,2.122371536,0.394829814,6.362839529
1282,10601,Blades of Time,PS3,2012.0,Action,Konami Digital Entertainment,1.781124175,1.493442103,0.394829814,0.394829814,4.064225906
1283,8530,Bladestorm: Nightmare,PS4,2015.0,Action,Tecmo Koei,2.340739963,1.781124175,1.493442103,1.087976995,6.703283235
1284,13217,Bladestorm: Nightmare,XOne,2015.0,Action,Tecmo Koei,1.493442103,1.087976995,3.018116879,0.394829814,6.080344344
1285,14582,Bladestorm: Nightmare,PS3,2015.0,Action,Tecmo Koei,1.145708914,1.762339201,1.493442103,0.4086927576,4.982552036
1286,6033,Bladestorm: The Hundred Years' War,PS3,2007.0,Action,Tecmo Koei,2.697414907,1.493442103,3.033887144,1.087976995,8.312721148
1287,10804,Bladestorm: The Hundred Years' War,X360,2007.0,Action,Tecmo Koei,2.474271356,0.394829814,2.779091766,0.394829814,6.189838968
1288,10738,Blast Chamber,PS,1996.0,Shooter,Activision,2.004267726,1.781124175,2.446410288,0.394829814,6.639788355
1289,2887,Blast Corps,N64,1997.0,Action,Nintendo,4.05839146,2.592054391,3.228043158,2.186589283,12.06507829
1290,12427,Blast Lacrosse,PS,2001.0,Sports,Acclaim Entertainment,1.493442103,1.087976995,3.018116879,0.394829814,6.080344344
1291,11967,Blast Radius,PS,1998.0,Action,Psygnosis,1.781124175,1.493442103,3.174448693,0.394829814,7.048842271
1292,10753,"Blast Works: Build, Trade, Destroy",Wii,2008.0,Shooter,Eidos Interactive,2.592054391,1.44412962,2.773721614,0.394829814,7.33964194
1293,6648,Blaster Master: Blasting Again,PS,2000.0,Shooter,Sunsoft,3.033887144,2.697414907,1.869637987,1.087976995,8.52786409
1294,5267,Blasto,PS,1998.0,Action,Sony Computer Entertainment,3.390562088,2.959779171,2.729202051,1.087976995,10.25572738
1295,3490,BlazBlue: Calamity Trigger,PS3,2009.0,Fighting,PQube,3.978348752,2.697414907,2.186589283,2.186589283,11.04894223
1296,5190,BlazBlue: Calamity Trigger,X360,2009.0,Fighting,PQube,3.439352252,2.474271356,1.781124175,1.493442103,9.188189885
1297,16143,BlazBlue: Calamity Trigger,PC,2010.0,Fighting,PQube,1.892811909,0.394829814,2.340739963,0.4433501167,5.284352124
1298,10229,BlazBlue: Calamity Trigger Portable,PSP,2010.0,Fighting,PQube,2.340739963,0.394829814,1.493442103,0.394829814,4.623841694
1299,6075,BlazBlue: Chrono Phantasma,PS3,2013.0,Fighting,Arc System Works,2.959779171,1.509868589,3.033887144,1.087976995,8.497932605
1300,10393,BlazBlue: Chrono Phantasma,PSV,2014.0,Fighting,Arc System Works,2.186589283,2.183755819,1.493442103,1.087976995,6.970553043
1301,9263,BlazBlue: Chrono Phantasma Extend,PS4,2015.0,Action,PQube,2.340739963,1.493442103,1.087976995,1.087976995,6.010136055
1302,11995,BlazBlue: Chrono Phantasma Extend,PSV,2015.0,Action,PQube,2.815329224,2.004267726,3.650810534,0.394829814,8.862559084
1303,12521,BlazBlue: Chrono Phantasma Extend,XOne,2015.0,Action,PQube,2.004267726,0.394829814,2.270702993,0.394829814,5.252511521
1304,13832,BlazBlue: Chrono Phantasma Extend,PS3,2015.0,Action,PQube,1.493442103,0.394829814,1.781124175,0.394829814,4.085703537
1305,4710,BlazBlue: Continuum Shift,PS3,2010.0,Fighting,PQube,3.439352252,2.474271356,2.592054391,1.781124175,10.28680217
1306,5688,BlazBlue: Continuum Shift,X360,2010.0,Fighting,PQube,3.53032403,1.781124175,1.087976995,1.087976995,7.487402194
1307,9786,Blazblue: Continuum Shift Extend,PSV,2011.0,Fighting,PQube,1.493442103,2.004267726,1.087976995,1.087976995,5.673663818
1308,11079,Blazblue: Continuum Shift Extend,PS3,2011.0,Fighting,PQube,3.863280748,1.854851807,2.592054391,1.439532927,9.590559576
1309,15996,Blazblue: Continuum Shift Extend,PSP,2012.0,Fighting,Arc System Works,1.493442103,0.394829814,0.394829814,0.394829814,3.046998541
1310,9516,BlazBlue: Continuum Shift II,PSP,2011.0,Fighting,PQube,1.493442103,1.087976995,2.340739963,0.394829814,5.316988874
1311,10358,BlazBlue: Continuum Shift II,3DS,2011.0,Fighting,PQube,2.004267726,0.394829814,1.781124175,0.394829814,4.57505153
1312,14611,Blaze Union: Story to Reach the Future,PSP,2010.0,Role-Playing,Sting,1.145708914,1.762339201,1.493442103,0.4086927576,4.982552036
1313,16528,Blazer Drive,DS,2008.0,Role-Playing,Sega,1.493442103,0.394829814,0.394829814,0.394829814,3.046998541
1314,8788,Blazing Angels 2: Secret Missions of WWII,PS3,2007.0,Simulation,Ubisoft,2.697414907,1.493442103,2.627103024,1.087976995,7.921280295
1315,9134,Blazing Angels 2: Secret Missions of WWII,X360,2007.0,Simulation,Ubisoft,2.792725087,1.087976995,2.765712862,0.394829814,7.030947676
1316,2440,Blazing Angels: Squadrons of WWII,Wii,2007.0,Simulation,Ubisoft,4.698894907,1.781124175,3.775172908,2.186589283,12.49033543
1317,3018,Blazing Angels: Squadrons of WWII,PS3,2006.0,Simulation,Ubisoft,3.950177876,3.485872267,2.478925492,2.697414907,12.58125771
1318,4635,Blazing Angels: Squadrons of WWII,X360,2006.0,Simulation,Ubisoft,3.978348752,1.493442103,4.057811308,1.493442103,10.97466016
1319,11355,Blazing Angels: Squadrons of WWII,XB,2006.0,Simulation,Ubisoft,2.186589283,1.087976995,1.941165868,0.5542536656,5.745234095
1320,15753,Blazing Angels: Squadrons of WWII,PC,2006.0,Simulation,Ubisoft,0.394829814,1.030390733,0.4861167779,0.4017612858,2.712912536
1321,8957,Blazing Dragons,PS,1996.0,Adventure,Crystal Dynamics,2.474271356,2.186589283,1.341430315,0.394829814,6.447476256
1322,5856,Blazing Heroes,SAT,1995.0,Role-Playing,Sega,2.253346548,1.874191085,3.796027196,0.4277881827,8.340559742
1323,15645,Blazing Souls,PS2,2006.0,Role-Playing,Idea Factory,1.087976995,0.5924445156,1.087976995,0.394829814,3.509167809
1324,13235,Blazing Souls: Accelate,PSP,2009.0,Role-Playing,Idea Factory,1.781124175,0.4387743056,0.394829814,0.4017612858,3.196365649
1325,14647,Bleach DS 4th: Flame Bringer,DS,2009.0,Action,Sega,1.145708914,1.762339201,1.493442103,0.4086927576,4.982552036
1326,11170,Bleach GC: Tasogare Ni Mamieru Shinigami,GC,2005.0,Fighting,Sega,0.4156242294,0.394829814,2.474271356,0.505733363,3.746328679
1327,12887,Bleach: Blade Battlers,PS2,2006.0,Fighting,Sony Computer Entertainment,1.081045523,1.714663619,2.004267726,0.394829814,5.132196015
1328,12721,Bleach: Blade Battlers 2nd,PS2,2007.0,Fighting,Sony Computer Entertainment,1.112304901,1.005977164,2.186589283,0.394829814,4.762732079
1329,8721,Bleach: Dark Souls,DS,2007.0,Fighting,Sega,2.879736464,1.087976995,2.902690741,0.394829814,7.183717289
1330,10667,Bleach: Dark Souls (JP sales),DS,2007.0,Fighting,Sega,0.4543347781,1.364384154,2.697414907,0.4017612858,4.956248564
1331,11537,Bleach: Erabareshi Tamashii,PS2,2005.0,Adventure,Sony Computer Entertainment,0.4156242294,0.394829814,2.474271356,0.505733363,3.746328679
1332,12208,Bleach: Hanatareshi Yabou,PS2,2006.0,Role-Playing,Sony Computer Entertainment,1.892811909,0.394829814,2.340739963,0.4433501167,5.284352124
1333,10885,Bleach: Heat the Soul,PSP,2005.0,Fighting,Sony Computer Entertainment,3.863280748,1.854851807,2.592054391,1.439532927,9.590559576
1334,11952,Bleach: Heat the Soul 3,PSP,2006.0,Fighting,Sony Computer Entertainment,1.892811909,0.394829814,2.340739963,0.4433501167,5.284352124
1335,11589,Bleach: Heat the Soul 4,PSP,2007.0,Fighting,Sony Computer Entertainment,0.4156242294,0.394829814,2.474271356,0.505733363,3.746328679
1336,11268,Bleach: Heat the Soul 5,PSP,2008.0,Fighting,Sony Computer Entertainment,0.4156242294,0.394829814,2.474271356,0.505733363,3.746328679
1337,11072,Bleach: Heat the Soul 6,PSP,2009.0,Fighting,Sony Computer Entertainment,3.863280748,1.854851807,2.592054391,1.439532927,9.590559576
1338,11615,Bleach: Heat the Soul 7,PSP,2010.0,Fighting,Sony Computer Entertainment,0.4156242294,0.394829814,2.474271356,0.505733363,3.746328679
1339,5570,Bleach: Shattered Blade,Wii,2006.0,Fighting,Sega,3.485872267,0.394829814,2.474271356,1.087976995,7.442950432
1340,13418,Bleach: Soul Carnival,PSP,2008.0,Fighting,Sony Computer Entertainment,1.081045523,1.714663619,2.004267726,0.394829814,5.132196015
1341,14747,Bleach: Soul Carnival 2,PSP,2009.0,Fighting,Sony Computer Entertainment,1.145708914,1.762339201,1.493442103,0.4086927576,4.982552036
1342,3976,Bleach: Soul Resurreccion,PS3,2011.0,Fighting,Nippon Ichi Software,3.69066668,2.792725087,2.340739963,2.004267726,10.82839946
1343,7668,Bleach: The 3rd Phantom,DS,2008.0,Role-Playing,Sega,2.697414907,1.087976995,2.340739963,0.394829814,6.520961679
1344,4276,Bleach: The Blade of Fate,DS,2006.0,Fighting,Sega,3.796027196,0.394829814,2.879736464,1.493442103,8.564035576
1345,12273,Bleach: Versus Crusade,Wii,2008.0,Fighting,Sega,1.112304901,1.005977164,2.186589283,0.394829814,4.762732079
1346,15066,Blender Bros.,GBA,2002.0,Platform,Unknown,1.087976995,0.394829814,1.175670403,0.394829814,3.509167809
1347,8743,Blinx 2: Masters of Time & Space,XB,2004.0,Platform,Microsoft Game Studios,2.879736464,1.493442103,2.583396118,0.394829814,7.260948784
1348,3607,Blinx: The Time Sweeper,XB,2002.0,Platform,Microsoft Game Studios,4.05839146,3.102880015,3.779213973,1.087976995,12.15162689
1349,10868,Blitz: Overtime,PSP,2006.0,Sports,Midway Games,2.592054391,1.44412962,2.773721614,0.394829814,7.33964194
1350,2330,Blitz: The League,PS2,2005.0,Sports,Unknown,4.698894907,1.493442103,1.592544752,2.879736464,10.53731461
1351,3778,Blitz: The League,XB,2004.0,Sports,Midway Games,4.083709268,2.792725087,4.356883168,1.087976995,12.32011095
1352,8607,Blitz: The League,X360,2006.0,Sports,Midway Games,3.102880015,1.489387452,5.358936828,0.394829814,10.21582719
1353,8642,Blitz: The League II,PS3,2008.0,Sports,Midway Games,2.792725087,1.493442103,2.658432344,1.087976995,8.179017412
1354,10511,Blitz: The League II,X360,2008.0,Sports,Midway Games,2.474271356,0.394829814,2.779091766,0.394829814,6.189838968
1355,16049,Blitzkrieg 2 Anthology,PC,2008.0,Strategy,Ascaron Entertainment GmbH,1.892811909,0.394829814,2.340739963,0.4433501167,5.284352124
1356,13257,Block Kuzushi,SNES,1995.0,Puzzle,Pow,1.081045523,1.714663619,2.004267726,0.394829814,5.132196015
1357,8697,Block Party,Wii,2008.0,Misc,Activision,3.033887144,1.21678745,3.126287552,0.394829814,7.514292714
1358,14463,Blokus Portable: Steambot Championship,PSP,2006.0,Puzzle,Majesco Entertainment,1.493442103,0.5473221938,1.987500425,0.4086927576,4.258174163
1359,8420,Blood Bowl,X360,2009.0,Sports,Focus Home Interactive,2.959779171,1.493442103,2.725236463,0.394829814,7.494027581
1360,13852,Blood Bowl,PC,2009.0,Sports,Focus Home Interactive,0.394829814,1.087976995,2.599139635,0.394829814,4.627408056
1361,15566,Blood Bowl: Legendary Edition,PC,2010.0,Sports,Focus Home Interactive,1.892811909,0.394829814,2.340739963,0.4433501167,5.284352124
1362,10076,Blood Drive,X360,2010.0,Racing,Activision,2.592054391,0.394829814,2.806745176,0.394829814,6.303836743
1363,11859,Blood Drive,PS3,2010.0,Racing,Activision,2.340739963,1.434256499,3.192606542,0.4710760039,7.475229935
1364,11003,Blood of Bahamut,DS,2009.0,Role-Playing,Square Enix,3.863280748,1.854851807,2.592054391,1.439532927,9.590559576
1365,4942,Blood Omen 2,PS2,2002.0,Action,Eidos Interactive,3.339268793,3.102880015,3.690306643,2.004267726,12.16702931
1366,7973,Blood Omen 2,XB,2002.0,Action,Eidos Interactive,3.033887144,1.781124175,2.087760275,0.394829814,7.253708223
1367,12870,Blood Omen 2,GC,2002.0,Action,Eidos Interactive,1.781124175,0.394829814,2.666650104,0.394829814,5.56145784
1368,4451,Blood Omen: Legacy of Kain,PS,1996.0,Role-Playing,Crystal Dynamics,3.613705639,3.228043158,3.825968208,1.493442103,12.38565946
1369,3539,Blood Wake,XB,2001.0,Shooter,Microsoft Game Studios,4.15602993,2.879736464,4.261817105,1.087976995,12.51013532
1370,13575,Blood Will Tell: Tezuka Osamu's Dororo,PS2,2004.0,Adventure,Sega,1.087976995,1.087976995,2.870444162,0.394829814,5.551478351
1371,11088,Blood: The Last Vampire (Joukan),PS2,2000.0,Adventure,Sony Computer Entertainment,3.863280748,1.854851807,2.592054391,1.439532927,9.590559576
1372,662,Bloodborne,PS4,2015.0,Action,Sony Computer Entertainment,5.0,4.725563154,3.652926352,3.978348752,17.35683826
1373,4647,BloodRayne,PS2,2002.0,Shooter,Universal Interactive,3.390562088,3.167418536,3.166967399,2.004267726,11.66407745
1374,7360,BloodRayne,XB,2002.0,Shooter,Universal Interactive,3.167418536,2.004267726,2.104382683,0.394829814,7.714521417
1375,10122,BloodRayne,GC,2002.0,Shooter,Universal Interactive,2.592054391,1.087976995,3.820301179,1.450115808,9.376658024
1376,6339,BloodRayne 2,PS2,2004.0,Shooter,THQ,2.959779171,2.697414907,2.489221314,1.493442103,9.675422624
1377,8879,BloodRayne 2,XB,2004.0,Shooter,THQ,2.792725087,1.493442103,2.529466797,0.394829814,7.13596992
1378,4895,Bloody Roar,PS,1997.0,Fighting,Virgin Interactive,3.485872267,3.102880015,2.476850768,1.493442103,10.51676462
1379,5294,Bloody Roar 3,PS2,2001.0,Fighting,Virgin Interactive,3.102880015,2.792725087,2.004267726,1.781124175,9.680997004
1380,10932,Bloody Roar 4,PS2,2003.0,Fighting,Konami Digital Entertainment,2.004267726,1.781124175,2.446410288,0.394829814,6.639788355
1381,13620,Bloody Roar Extreme,XB,2003.0,Fighting,Hudson Soft,1.493442103,0.394829814,1.781124175,0.394829814,4.085703537
1382,4290,Bloody Roar II,PS,1999.0,Fighting,Virgin Interactive,3.613705639,3.228043158,3.825968208,1.493442103,12.38565946
1383,8066,Bloody Roar: Primal Fury,GC,2002.0,Fighting,Activision,3.033887144,1.781124175,2.128443172,0.4017612858,7.306161307
1384,7100,BlowOut,PS2,2003.0,Shooter,Zoo Digital Publishing,2.792725087,2.592054391,1.440483189,1.493442103,8.363112902
1385,12875,BlowOut,XB,2003.0,Shooter,Zoo Digital Publishing,1.781124175,0.394829814,2.666650104,0.394829814,5.56145784
